imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,Type,OverallEffort_trimmedMean30,OverallEffort_mean,OverallEffort_sd,Answer.Q_COMPLEX_AVG,COMPLEX_sd,DIFFICULT_mean,DIFFICULT_sd,Intresting_mean,PAYMENT_mean,Intresting_sd,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,Type,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,3 minutes,0.050000000000000,6,IF,45.89,44.92,19.17,4.85,4.34,7.08,5.06,9.00,0.20,5.83,0.22,3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,180.0,0.05,6.0,4,0.5604,24.0,2.0,8.0,7.0,6.0,2.0,2.0,4.0,1.0,2.0,11.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1104,1.0,0.0,0.0,0.0,0.0,797.0,5.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,68.0,3.9877300613496933,6.0,0.08823529411764706
3DECMKXKT815JCLN1RI1KKDJDFAMBB,15 minutes,0.010000000000000,1,IA,46.67,47.54,22.76,7.69,5.89,6.23,4.87,8.54,0.20,5.56,0.16,3DECMKXKT815JCLN1RI1KKDJDFAMBB,900.0,0.01,1.0,3,0.4176,203.0,34.0,19.09,71.0,42.0,30.0,33.0,46.0,36.0,58.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6656,0.76,0.84,0.0,0.0,0.0,0.0,6009.0,1.0,13274.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,81.0,54.0,1233.0,4.1700743494423795,24.0,0.019464720194647202
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,40 minutes,0.200000000000000,61,CC,47.89,49.15,20.40,7.31,5.17,7.38,4.31,11.23,0.21,5.76,0.14,3DHOXWJRSC3OAPE5AL86OV64DJCT3O,2400.0,0.2,61.0,2,0.3613,46.0,3.0,15.33,14.0,10.0,14.0,11.0,11.0,14.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232,0.72,0.0,0.0,0.0,0.0,3118.0,4.0,7049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,20.0,42.0,37.0,410.0,4.011494252873563,0.0,0.0
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,2minutes,0.070000000000000,2,CA,67.13,67.67,15.36,12.33,5.76,11.00,5.34,3.58,0.31,4.14,0.17,3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,120.0,0.07,2.0,6,0.3685,46.0,2.0,23.0,26.0,8.0,13.0,8.0,11.0,7.0,4.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.42,0.9,2.0,0.0,0.0,0.0,2606.0,8.0,7495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,0.0,4.0,49.0,13.0,327.0,4.339130434782609,23.0,0.07033639143730887
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,30minutes,0.500000000000000,6,IA,39.40,41.43,22.01,6.71,6.55,3.29,4.64,6.29,0.41,4.82,0.10,3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,1800.0,0.5,6.0,3,0.6076,65.0,4.0,21.67,12.0,6.0,5.0,6.0,24.0,9.0,19.0,3.0,6.0,37.0,0.0,0.0,0.0,0.0,0.46,0.88,1.0,4.0,0.0,0.0,0.0,1424.0,8.0,3673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,1.0,21.0,5.0,180.0,3.7581227436823106,4.0,0.022222222222222223
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,15 minutes,0.050000000000000,3,IA,39.57,40.44,8.43,5.67,5.63,5.33,4.39,6.11,0.23,5.60,0.19,3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,900.0,0.05,3.0,3,0.251,43.0,7.0,10.75,23.0,18.0,19.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688,0.5796,1.0,0.0,0.0,0.0,3638.0,15.0,11330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,16.0,4.0,0.0,7.0,57.0,23.0,496.0,3.9759358288770055,23.0,0.046370967741935484
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,2 hours,0.900000000000000,1,CC,67.78,68.54,22.64,6.46,4.70,5.92,3.40,9.77,1.88,7.77,1.55,3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,7200.0,0.9,1.0,2,0.3715,25.0,3.0,8.33,6.0,11.0,9.0,12.0,2.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.82,0.0,0.0,0.0,0.0,1979.0,4.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,3.0,0.0,3.0,29.0,20.0,281.0,4.309973045822103,7.0,0.02491103202846975
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,60minutes,0.000000000000000,1,SV,11.38,12.75,9.87,0.33,0.65,0.25,0.45,6.00,0.04,7.60,0.04,3E9JM64F23SDM8DQUQW3OKIR1A0NP8,3600.0,0.0,1.0,1,0.395,57.0,3.0,19.0,14.0,20.0,13.0,15.0,16.0,24.0,5.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.14,0.54,1.0,1.0,0.0,7.0,0.0,4722.0,14.0,24953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,8.0,13.0,4.0,157.0,5.573049645390071,288.0,1.8343949044585988
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,6 days,0.100000000000000,363,IA,44.89,48.15,21.74,7.31,5.44,8.15,5.24,9.69,0.31,6.84,0.39,3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,518400.0,0.1,363.0,3,0.4268,23.0,2.0,11.5,12.0,7.0,2.0,2.0,4.0,3.0,3.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0,953.0,13.0,3557.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,13.0,128.0,3.8391959798994977,0.0,0.0
3EOZAW7619J5YKCNUIDNV84T8098HV,3 minutes,0.010000000000000,1,VV,21.67,21.85,10.13,2.62,3.04,2.38,3.28,6.46,0.02,6.28,0.01,3EOZAW7619J5YKCNUIDNV84T8098HV,180.0,0.01,1.0,5,0.5517,193.0,19.0,19.7,47.0,66.0,21.0,29.0,6.0,41.0,11.0,31.0,47.0,91.0,0.0,0.0,0.0,0.0,0.88,1.0,1.0,1.0,0.0,0.0,1.0,3679.0,18.0,15573.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,7.0,66.0,29.0,516.0,3.9788732394366195,11.0,0.02131782945736434
3ERG9KP7KAETHL286FNRQ00RYLWCHM,60 minutes,0.000000000000000,1,SV,8.90,10.36,7.94,0.21,0.43,0.36,0.63,9.07,0.10,7.58,0.17,3ERG9KP7KAETHL286FNRQ00RYLWCHM,3600.0,0.0,1.0,1,0.4728,30.0,2.0,15.0,15.0,5.0,3.0,1.0,10.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.1476,1.0,0.0,0.0,0.0,0.0,793.0,10.0,4580.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,4.0,9.0,4.0,103.0,3.3626943005181347,0.0,0.0
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,3 minutes,0.030000000000000,1,SV,12.00,12.75,8.40,0.92,1.73,0.58,1.00,11.67,0.03,4.74,0.02,3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,180.0,0.03,1.0,1,0.4337,10.0,1.0,10.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.0,0.0,0.0,917.0,15.0,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,15.0,2.0,130.0,4.308571428571429,1.0,0.007692307692307693
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,30 minutes,0.200000000000000,4,IF,40.88,43.00,12.41,6.42,3.70,7.08,4.34,8.92,0.20,5.85,0.11,3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,1800.0,0.2,4.0,4,0.5237,76.0,6.0,15.4,16.0,15.0,38.0,12.0,3.0,6.0,7.0,13.0,21.0,29.0,0.0,0.0,0.0,0.0,0.28,0.9,1.0,12.0,0.0,6.0,0.0,6108.0,6.0,15628.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,5.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,1.0,0.0,4.0,78.0,57.0,963.0,3.9443521594684388,4.0,0.004153686396677051
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,60minutes,0.020000000000000,1610,IF,34.11,36.38,19.27,2.38,1.89,3.15,3.08,8.54,0.17,4.96,0.21,3EXC7SWSR38EV80UNYXZTOBA3ESHT8,3600.0,0.02,1610.0,4,0.3944,10.0,1.0,10.0,8.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1147.0,7.0,4509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,20.0,3.0,135.0,4.305555555555555,3.0,0.022222222222222223
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,7 minutes,0.050000000000000,3871,CC,19.43,19.55,6.70,0.82,0.87,1.27,1.01,7.82,0.06,6.43,0.03,3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,420.0,0.05,3871.0,2,0.6153,59.0,4.0,14.75,9.0,10.0,20.0,5.0,7.0,3.0,2.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.1488,1.0,1.0,0.0,0.0,0.0,0.0,549.0,25.0,22828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,3.0,61.0,3.2814814814814817,0.0,0.0
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,10 minutes,0.060000000000000,100,CC,49.00,49.50,14.84,4.00,3.80,6.40,4.43,12.10,0.31,2.73,0.36,3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,600.0,0.06,100.0,2,0.4218,37.0,3.0,12.33,15.0,8.0,14.0,4.0,6.0,4.0,17.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.42,1.0,0.0,0.0,0.0,0.0,1043.0,8.0,3470.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,3.0,13.0,6.0,106.0,4.100478468899522,8.0,0.07547169811320754
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,1 hours 23 minutes,3.730000000000000,1,VV,74.29,75.64,15.48,6.91,4.13,9.55,3.98,9.36,5.79,5.46,3.67,3F12ASV6AWHSTTB7IFZKMVGLLVZM46,4980.0,3.73,1.0,5,0.3879,51.0,20.0,11.2,20.0,12.0,23.0,10.0,19.0,14.0,3.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.1144,0.5,1.0,64.0,0.0,8.0,2.0,33099.0,318.0,125530.0,0.0,1.0,0.0,3.0,0.0,13.0,7.0,6.0,39.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,81.0,14.0,41.0,1.0,0.0,41.0,645.0,360.0,3771.0,3.9229385307346325,40.0,0.010607265977194379
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,2 hours,0.030000000000000,1,CC,75.38,73.92,18.19,10.83,4.78,9.08,4.32,8.75,0.71,7.24,0.44,3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,7200.0,0.03,1.0,2,0.3126,24.0,2.0,12.0,12.0,1.0,4.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.56,1.0,0.0,0.0,0.0,1872.0,13.0,6459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,7.0,35.0,17.0,272.0,4.705696202531645,23.0,0.08455882352941177
3FKD865UZQBJZ4661LLBINGEMFPMUJ,1 W 3 days,0.300000000000000,1,CC,90.14,91.44,30.82,13.11,5.49,14.11,4.46,8.44,0.98,8.46,1.03,3FKD865UZQBJZ4661LLBINGEMFPMUJ,864000.0,0.3,1.0,2,0.5552,24.0,2.0,12.0,1.0,1.0,8.0,3.0,1.0,1.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1689.0,4.0,3696.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,14.0,18.0,263.0,4.416107382550336,69.0,0.2623574144486692
3FKD865UZQBJZ4661LLBINGENHPMUO,1 week 3 days,0.300000000000000,1,CC,59.29,61.67,22.84,6.56,5.36,8.78,4.12,7.33,0.57,5.98,0.39,3FKD865UZQBJZ4661LLBINGENHPMUO,864000.0,0.3,1.0,2,0.6867,12.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1433.0,4.0,3441.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,14.0,14.0,226.0,4.472,0.0,0.0
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,60minutes,0.050000000000000,933,IF,45.38,46.33,12.86,4.92,4.44,6.33,4.64,5.75,0.13,4.75,0.10,3FKD865UZQG0HB1FDHAJVT0FL3FMUG,3600.0,0.05,933.0,4,0.3837,10.0,2.0,5.0,5.0,3.0,0.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0,0.0,0.0,0.0,1119.0,7.0,4537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,121.0,4.384615384615385,3.0,0.024793388429752067
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,60 minutes,0.100000000000000,6971,IA,30.40,30.50,12.39,2.21,2.39,2.21,2.12,13.21,2.31,5.74,4.36,3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,3600.0,0.1,6971.0,3,0.596,96.0,6.0,19.2,15.0,14.0,11.0,12.0,23.0,10.0,14.0,16.0,26.0,40.0,0.0,0.0,0.0,0.0,0.6232,1.0,1.0,1.0,0.0,19.0,6.0,3916.0,34.0,33165.0,0.0,1.0,1.0,7.0,1.0,13.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,64.0,24.0,625.0,3.93006993006993,7.0,0.0112
3FQJF6D1R1SUSJ130G368H5I02G92S,60 minutes,0.050000000000000,5,CC,41.78,43.54,20.52,4.00,4.71,4.46,5.24,2.69,0.50,2.63,0.68,3FQJF6D1R1SUSJ130G368H5I02G92S,3600.0,0.05,5.0,2,0.5866,16.0,3.0,5.33,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,25.0,9404.0,253.0,70439.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,49.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,15.0,12.0,28.0,0.0,0.0,48.0,124.0,101.0,2492.0,3.2705,0.0,0.0
3FQJF6D1S2STVEIP11IICRPWDI892M,20 minutes,0.030000000000000,1,IA,33.50,37.21,22.86,6.00,4.49,5.36,4.52,8.43,0.08,5.73,0.09,3FQJF6D1S2STVEIP11IICRPWDI892M,1200.0,0.03,1.0,3,0.3056,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756,0.0,0.0,0.0,1.0,719.0,30.0,14782.0,0.0,1.0,2.0,2.0,0.0,20.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,8.0,3.0,75.0,2.6376146788990824,8.0,0.10666666666666667
3G2I6FODBC43UCDM72LBPP8Z9I0L60,2minutes,0.100000000000000,1,IF,58.00,56.08,23.82,4.58,3.65,6.92,6.08,4.42,0.15,4.64,0.08,3G2I6FODBC43UCDM72LBPP8Z9I0L60,120.0,0.1,1.0,4,0.3695,10.0,1.0,10.0,11.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3706.0,27.0,16567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,16.0,5.0,136.0,5.59432387312187,29.0,0.21323529411764705
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,10minutes,0.040000000000000,10472,IF,41.57,42.09,15.23,6.18,5.33,5.91,3.73,5.00,0.13,4.77,0.07,3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,600.0,0.04,10472.0,4,0.3186,107.0,26.0,15.38,44.0,33.0,34.0,16.0,48.0,35.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4036,0.52,0.88,6.0,0.0,0.0,1.0,5234.0,77.0,146696.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,2.0,0.0,12.0,92.0,30.0,1123.0,3.294915254237288,16.0,0.014247551202137132
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,12 hours,0.900000000000000,29,IA,50.44,51.77,27.90,6.77,5.69,5.85,5.41,7.62,0.93,5.36,0.60,3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,43200.0,0.9,29.0,3,0.1361,86.0,13.0,11.25,39.0,81.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.18,0.6564,0.0,0.0,0.0,0.0,4620.0,0.0,24940.0,1.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,20.0,10.0,1.0,0.0,24.0,46.0,14.0,380.0,3.8468354430379748,6.0,0.015789473684210527
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,60minutes,0.020000000000000,12225,IA,23.00,22.18,12.92,1.73,2.65,1.55,1.37,9.09,0.05,6.93,0.03,3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,3600.0,0.02,12225.0,3,0.5597,43.0,3.0,14.33,18.0,2.0,4.0,1.0,3.0,17.0,4.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.0,0.0,0.0,0.0,940.0,6.0,3056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,87.0,3.9572192513368982,19.0,0.21839080459770116
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,10 minutes,0.010000000000000,4,CC,32.10,36.21,21.28,5.07,5.12,5.43,4.55,9.79,0.08,5.32,0.03,3GBCJUK5C2NMDEDWS686X6QI2G8KP3,600.0,0.01,4.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,557.0,2.0,3937.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,2.0,72.0,3.5652173913043477,10.0,0.1388888888888889
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,60minutes,0.040000000000000,34,CC,71.13,72.00,27.52,11.60,7.28,9.30,7.63,8.50,0.68,6.69,1.14,3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,3600.0,0.04,34.0,2,0.436,112.0,16.0,18.83,13.0,10.0,52.0,40.0,53.0,25.0,21.0,12.0,1.0,8.0,0.0,0.0,0.0,0.0,0.46,0.64,1.0,0.0,0.0,0.0,0.0,1792.0,19.0,6598.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,28.0,0.0,1.0,3.0,20.0,11.0,152.0,4.5212121212121215,9.0,0.05921052631578947
