imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,OverallEffort_trimmedMean30,OverallEffort_HubersMEstimatora,OverallEffort_TukeysBiweightb,OverallEffort_HampelsMEstimatorc,OverallEffort_AndrewsWaved,OverallEffort_mean,OverallEffort_median,OverallEffort_sd,OverallEffort_mean_byExperts,OverallEffort_median_byExperts,OverallEffort_sd_byExperts,z_score_weighting,COMPLEX_mean,COMPLEX_median,COMPLEX_sd,Intresting_mean,Intresting_median,Intresting_sd,DIFFICULT_mean,DIFFICULT_median,DIFFICULT_sd,PAYMENT_mean,PAYMENT_median,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",Type,a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
33FLRCV01N0NF725EJLGLLU8UGYORG,60 seconds,0.1,100,57.8,57.9710207,57.99102174,57.54816199,58.00203619,57.86,64.5,22.98,54.25,53,25.06,1.4362805042004623,7,6,6.08,3.57,1.5,5.12,7.14,4,5.84,0.25,0.25,0.14,33FLRCV01N0NF725EJLGLLU8UGYORG,60.0,0.1,100.0,0.3883,8.0,1.0,8.0,4.0,3.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4,1.0,0.0,0.0,0.0,2173.0,12.0,6633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,31.0,17.0,291.0,4.20722891566265,8.0,0.027491408934707903
3SBA6YTBY276L0SZ55XU5R7VV8FOBP,3 minutes,0.2,64,46.8,46.01828194,43.52268483,46.29295384,43.52966828,51.29,40,24.67,51.63,51,21.67,0.6776286653205439,5.14,3,5.25,7.43,6,6.2,6.14,4.5,4.97,0.23,0.2,0.11,3SBA6YTBY276L0SZ55XU5R7VV8FOBP,180.0,0.2,64.0,0.3321,18.0,1.0,18.0,10.0,24.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,4,0.0,0.0,0.0,0.0,707.0,5.0,3904.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,70.0,3.638157894736842,3.0,0.04285714285714286
3SI493PTSWP6VJGGSL9VZHEJP2GDZ2,60 seconds,0.02,19,36.36363636,36.65243444,36.52582168,36.39224044,36.52598918,36.4,37,20.63,39.4,38,16.21,1.273989416561618,3.27,2,3.49,7.27,6,5.08,3.6,2,5.22,0.12,0.07,0.1,3SI493PTSWP6VJGGSL9VZHEJP2GDZ2,60.0,0.02,19.0,0.442,7.0,3.0,3.5,0.0,1.0,4.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,4,2.0,0.0,0.0,0.0,473.0,0.0,1744.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,61.0,3.87,3.0,0.04918032786885246
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,60 Minutes,0.2,273,41.90909091,41.82866041,40.71242924,42.01782727,40.56970797,43.73,41,17.93,39.5,38.5,11.53,1.451722803737851,3.33,2,3.85,10.33,11,5.23,4.67,4,3.72,0.21,0.2,0.11,3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,3600.0,0.2,273.0,0.3188,19.0,1.0,19.0,12.0,24.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,4,0.0,0.0,0.0,0.0,704.0,5.0,3901.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,70.0,3.6490066225165565,1.0,0.014285714285714285
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,60 minutes,0.05,18,19.09090909,18.20297474,17.75477106,18.42860978,17.77420628,19.73,18,12.94,23.27,20,12.86,1.4500684691460792,2.13,0,3.6,11.53,14,6.97,1.6,0,3.16,0.54,0.05,1.57,3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,3600.0,0.05,18.0,0.7553,8.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,3,1.0,0.0,0.0,0.0,1824.0,7.0,5660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,11.0,230.0,4.66358024691358,6.0,0.02608695652173913
3T1550FWLKIS93DC7DPTY5M29UHWXP,60minutes,0.1,1906,43.90909091,43.99748961,44.36478665,44.66666667,44.36480394,44.67,42,17.22,47.88,51,16.57,1.560648459311212,4.2,3,4.43,7.13,6,5.68,3.67,2,3.6,0.2,0.2,0.15,3T1550FWLKIS93DC7DPTY5M29UHWXP,3600.0,0.1,1906.0,0.4624,24.0,5.0,6.0,7.0,3.0,10.0,5.0,8.0,3.0,2.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2356,1.0,4,1.0,0.0,6.0,0.0,1344.0,4.0,4289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0,10.0,178.0,3.822463768115942,1.0,0.0056179775280898875
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,16 Minutes,0.15,6,40,39.65507229,39.27179055,39.00806502,39.06773799,38.93,39,20.6,42.83,43,19.11,0.8954387297148312,7.21,6.5,4.73,8.57,9,5.46,6.43,6,4.35,0.21,0.15,0.16,33QM7VBL79CAH7ME53S2DMVHTOZ3QX,960.0,0.15,6.0,0.2311,152.0,21.0,17.89,98.0,57.0,72.0,46.0,22.0,19.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196,0.472,0.72,3,37.0,0.0,3.0,0.0,10397.0,102.0,84160.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,170.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,3.0,54.0,2.0,0.0,27.0,129.0,42.0,2771.0,3.044957983193277,49.0,0.017683146878383255
3T6HLR4BXW65EY3SGXC7I8ILF1889L,60minutes,0.05,215,38.3,37.85722983,37.64613574,37.19752234,37.6468777,37,37.5,23.45,35.14,38,22.69,0.9698935021826987,5.43,5,5.12,7.5,8,6.61,6.5,6.5,6.2,0.36,0.1,0.63,3T6HLR4BXW65EY3SGXC7I8ILF1889L,3600.0,0.05,215.0,0.2512,25.0,2.0,8.33,25.0,9.0,9.0,9.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.108,1.0,2,20.0,0.0,0.0,17.0,7556.0,205.0,65152.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,36.0,0.0,0.0,40.0,108.0,54.0,1879.0,3.1723285978999383,0.0,0.0
3T6UNEUZ5USMH6KL5FCL3O350KM199,10minutes,0.02,15,38.4,38.59988372,39.12818039,38.74479516,39.12870727,39.93,38.5,15.25,40.8,39,17.89,0.7033842933374292,5.71,4,4.87,10.07,10,6.59,5.21,4.5,4.82,0.11,0.1,0.09,3T6UNEUZ5USMH6KL5FCL3O350KM199,600.0,0.02,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,278.0,5.0,5896.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,35.0,3.557377049180328,0.0,0.0
3TFUINTXMP1P2TVK22ZNBIA74UYT95,60 minutes,0.05,294,53.5,53.44311547,53.03370198,52.8790947,53.03168938,52.86,50,21.92,60.25,54,15.63,0.6097853821487569,8.14,10,5.67,3.5,3,3.18,9.36,10.5,5.15,0.29,0.2,0.27,3TFUINTXMP1P2TVK22ZNBIA74UYT95,3600.0,0.05,294.0,0.2611,47.0,3.0,15.67,28.0,18.0,12.0,22.0,12.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.32,0.82,2,37.0,0.0,3.0,0.0,5549.0,65.0,42423.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,3.0,9.0,1.0,0.0,14.0,84.0,9.0,2077.0,2.8145519077196095,6.0,0.002888781896966779
3TFUINTXNQRB8MQUNU8RNTUAF5A9TC,10 minutes,0.07,753,13.45454545,13.9619491,13.48054635,14.37688496,13.4671128,15.73,14,14.01,16.71,15.5,13.99,1.3988898438086705,0.93,0,1.28,11.4,11,5.7,0.93,0,1.49,0.1,0.09,0.08,3TFUINTXNQRB8MQUNU8RNTUAF5A9TC,600.0,0.07,753.0,0.4857,41.0,2.0,20.5,23.0,3.0,2.0,1.0,1.0,10.0,13.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.54,1.0,1,0.0,0.0,1.0,0.0,546.0,11.0,3341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,69.0,3.782608695652174,0.0,0.0
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,60 minutes,0.02,20,39.09090909,38.91120121,38.16756794,38.93006261,38.16758543,41.73,38,14.78,44.82,41,16.19,1.7672829573911533,4.67,4,3.74,10.33,10,5.83,3.6,3,3.22,0.12,0.05,0.16,3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,3600.0,0.02,20.0,0.27,65.0,4.0,16.25,45.0,31.0,13.0,16.0,12.0,9.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1288,0.4308,0.9504,3,0.0,0.0,0.0,0.0,4781.0,83.0,22134.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,35.0,67.0,14.0,556.0,3.452528837622005,68.0,0.1223021582733813
33RX46D1RXVH625SCIG7UWSYT80X1J,30 minutes,0.04,85,31.72727273,31.89222937,30.58883522,32.10360061,30.58933668,35.73,32,22.58,37.33,27,28.51,1.6270691250229903,3.2,2,3.34,8.27,10,6.28,3,3,3.91,0.15,0.15,0.1,33RX46D1RXVH625SCIG7UWSYT80X1J,1800.0,0.04,85.0,0.3556,73.0,3.0,18.25,37.0,16.0,33.0,8.0,22.0,4.0,32.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2736,0.62,0.82,3,5.0,0.0,1.0,0.0,2388.0,4.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,2.0,27.0,12.0,254.0,3.841796875,24.0,0.09448818897637795
3TO8OQV8RRE8TSS50K77OY4BTUOOLO,60 minutes,0.1,40,34.36363636,34.38256998,34.70123065,34.38937892,34.68494174,33.53,37,18.66,35.33,37,17.66,1.1347210379582933,3.73,4,3.43,9.73,10,4.65,2.6,2,3.27,0.31,0.25,0.2,3TO8OQV8RRE8TSS50K77OY4BTUOOLO,3600.0,0.1,40.0,0.2796,72.0,6.0,14.6,48.0,36.0,12.0,24.0,29.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.1672,0.44,1.0,1,0.0,0.0,0.0,0.0,3509.0,11.0,18942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,96.0,0.0,0.0,30.0,31.0,9.0,382.0,4.46875,24.0,0.06282722513089005
3TYSWKZBELVFE846EGCGPUMG5XR7G5,7 days,0.03,3880,30.5,30.87795436,30.15920203,30.42542666,30.15940983,31.36,35.5,19.08,32,35,18.54,0.8923304585948972,4.36,2.5,3.91,12.07,14,6.64,3.93,2,3.81,0.07,0.05,0.07,3TYSWKZBELVFE846EGCGPUMG5XR7G5,604800.0,0.03,3880.0,0.6142,145.0,5.0,36.25,2.0,7.0,4.0,2.0,12.0,5.0,117.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.66,0.7,0.84,3,0.0,0.0,0.0,0.0,1076.0,0.0,3348.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,8.0,174.0,3.9363636363636365,35.0,0.20114942528735633
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,2 days,0.04,335,44,39.48705465,34.60064847,38.2980098,34.38004836,45.2,37,21.46,46,37,25.53,1.648039255094109,8.6,10,6.95,7.33,5,6.44,6.6,4,4.7,0.25,0.13,0.29,3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,172800.0,0.04,335.0,0.3551,18.0,1.0,18.0,5.0,3.0,3.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2,0.0,0.0,0.0,0.0,1364.0,16.0,5113.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,20.0,6.0,175.0,3.9392857142857145,12.0,0.06857142857142857
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,2 hours,2.8,1,89.54545455,90.40035221,89.79706433,89.19530396,89.78964362,88.53,92,24.64,79.67,75,10.79,1.583658341082532,13.93,15,4.92,4.87,2,4.81,14.4,15,4,4.04,3.25,2.54,3U47UEJKWC6S8AEVXI8SUW72VHPLB6,7200.0,2.8,1.0,0.453,24.0,3.0,8.0,9.0,2.0,5.0,8.0,3.0,7.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.128,1.0,5,73.0,0.0,1.0,3.0,13443.0,338.0,104068.0,0.0,0.0,0.0,3.0,0.0,19.0,13.0,6.0,36.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,53.0,9.0,35.0,0.0,1.0,29.0,138.0,65.0,996.0,3.249544626593807,2.0,0.002008032128514056
3U47UEJKWC8E1D3WG0VTNM1UKCYBLF,3 minutes,0.01,139,24,24.15534337,20.71343627,23.96818232,20.6639325,28.46,24,21.22,30.67,24.5,20.55,1.0392271046797261,3.77,2,4.83,10.54,13,6.8,1.92,1,3.28,0.06,0.05,0.03,3U47UEJKWC8E1D3WG0VTNM1UKCYBLF,180.0,0.01,139.0,0.4797,43.0,2.0,21.5,7.0,17.0,8.0,6.0,7.0,13.0,6.0,8.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.54,1.0,3,1.0,0.0,0.0,0.0,1998.0,14.0,5666.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,31.0,7.0,287.0,4.703170028818444,6.0,0.020905923344947737
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,60 minutes,0,12,35.63636364,35.32244848,33.08379812,34.47535202,33.08574306,40.13,37,20.45,47,38,20.17,1.5590974734380791,6.13,5,4.41,8.13,10,5.3,5.93,6,3.83,0.14,0.06,0.18,3U47UEJKXD5R38RUXLMDWG1BUJXLBR,3600.0,0.0,12.0,0.4438,8.0,1.0,8.0,3.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,34.0,0.0,6.0,3.0,30489.0,313.0,1255800.0,1.0,8.0,1.0,0.0,0.0,34.0,16.0,11.0,150.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,99.0,0.0,952.0,10.0,0.0,25.0,425.0,253.0,5194.0,3.864448051948052,105.0,0.02021563342318059
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,40 minutes,0.05,112,50.54545455,48.80633289,46.55023191,49.18899945,46.4646698,52.6,47,19.84,61.6,71,20.7,1.5777497538920264,6.73,6,5.74,8.73,10,6.73,5.33,4,5,0.29,0.15,0.28,3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,2400.0,0.05,112.0,0.3269,75.0,6.0,12.5,41.0,8.0,25.0,16.0,16.0,31.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.5268,0.7464,3,24.0,0.0,1.0,0.0,15536.0,104.0,37760.0,1.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,1.0,192.0,154.0,2159.0,4.594302199783628,76.0,0.03520148216767022
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,30 minutes,0.3,1,47.54545455,47.55582254,44.99323432,47.17439269,44.74168112,50.2,48,18.38,45,41,17.13,1.5751624087954919,6.73,6,5.59,8.07,9,5.79,7.27,6,4.67,0.64,0.25,1.19,33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,1800.0,0.3,1.0,0.5048,86.0,6.0,14.33,19.0,17.0,26.0,16.0,11.0,24.0,9.0,12.0,13.0,28.0,0.0,0.0,0.0,0.0,0.44,0.82,1.0,2,1.0,0.0,0.0,0.0,2075.0,16.0,6526.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,30.0,10.0,318.0,4.048426150121065,1.0,0.0031446540880503146
3UKAYM2G38LNW9YPLTZSPTC333T903,60minutes,0.05,18,45.4,44.70902682,45.14315035,45.37462584,45.15803593,45.71,40,16.77,41.25,39,15.69,1.5118216171179828,4.29,4,4.5,3.36,2,4.43,5,4,5.32,0.3,0.1,0.35,3UKAYM2G38LNW9YPLTZSPTC333T903,3600.0,0.05,18.0,0.4064,8.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2,20.0,0.0,0.0,17.0,7900.0,197.0,83007.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,25.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,24.0,36.0,0.0,0.0,40.0,108.0,38.0,1134.0,2.9492234169653524,0.0,0.0
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,2hours,0.08,1173,59.88888889,60.01247878,59.88275876,59.47755503,59.87931996,58.69,67,24.48,51.75,52.5,31.62,1.2589489655630728,5.92,2,6.49,2.69,1,3.95,7.31,6,6.24,0.4,0.28,0.47,3USMLONC9E5MDB1GD7ZQ6SDG14K85P,7200.0,0.08,1173.0,0.3658,29.0,2.0,14.5,13.0,12.0,7.0,7.0,6.0,2.0,4.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.204,1.0,2,3.0,0.0,1.0,2.0,9969.0,78.0,195304.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,1.0,0.0,52.0,36.0,19.0,707.0,3.3545197740112993,1.0,0.0014144271570014145
3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,60 minutes,0.01,40,38.1,36.96725399,36.89518747,37.88867274,36.87092124,38.5,34.5,17.01,32.5,30,14.52,1.6162287656761953,5.07,5,4.29,4.14,2,5.05,4.5,4,3.67,0.12,0.1,0.08,3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,3600.0,0.01,40.0,0.4038,13.0,1.0,13.0,5.0,0.0,5.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4,1.0,0.0,0.0,0.0,1079.0,6.0,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,6.0,8.0,8.0,113.0,3.381679389312977,10.0,0.08849557522123894
3UV3KC5DTGMOGZ30EI3U2F567A15CS,5 minutes,0.06,26,50.72727273,50.79482393,51.51161569,51.315793,51.49997499,50.53,55,23.36,50.89,57,27.58,1.7838220086938688,9.33,12,6.31,4.47,3,4.55,8.07,8,6.04,0.21,0.2,0.14,3UV3KC5DTGMOGZ30EI3U2F567A15CS,300.0,0.06,26.0,0.5152,37.0,11.0,9.5,14.0,9.0,4.0,6.0,5.0,3.0,2.0,12.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.468,1.0,4,2.0,0.0,0.0,0.0,1054.0,0.0,3521.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,5.0,15.0,3.0,87.0,4.089622641509434,2.0,0.022988505747126436
3UXCLCQO1UDWROO910PGOYLD3QJ20A,60 minutes,0,2,25.2,24.62971287,24.67744633,25.48381288,24.69156227,26.14,23,13.98,21.22,17,11.85,1.4456308170700694,2.57,1.5,2.5,10.71,11,5.68,3.71,2,3.83,0.08,0.04,0.1,3UXCLCQO1UDWROO910PGOYLD3QJ20A,3600.0,0.0,2.0,0.4333,37.0,2.0,18.5,14.0,8.0,9.0,18.0,2.0,5.0,15.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.384,1.0,3,1.0,0.0,0.0,0.0,1840.0,10.0,7825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,7.0,256.0,4.493975903614458,3.0,0.01171875
