HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,AMOT1,AMOT2,ENJO1,ENJO2R,ENJO3,ENJO4,EXTR1,EXTR2,IDEN1,IDEN2,IDEN3,IDEN4,INTRO1,INTRO2,INTRO3,INTRO4,QC1,QC2,Quiz,Z_CLKStream,Z_Time_AMOT1,Z_Time_AMOT2,Z_Time_ENJO1,Z_Time_ENJO2R,Z_Time_ENJO3,Z_Time_ENJO4,Z_Time_EXTR1,Z_Time_EXTR2,Z_Time_IDEM4,Z_Time_IDEN1,Z_Time_IDEN2,Z_Time_IDEN3,Z_Time_INTRO1,Z_Time_INTRO2,Z_Time_INTRO3,Z_Time_INTRO4,Z_Time_QC1,Z_Time_QC2,Z_tabswitched,Z_tabswitched_Time,_BirthYear,_CMP1,_CMP10,_CMP11,_CMP12,_CMP13,_CMP14,_CMP15,_CMP2,_CMP3,_CMP4,_CMP4R,_CMP5,_CMP6,_CMP6R,_CMP7,_CMP8,_CMP9,_Gender,_HHSize,_HIT_Per_WEEK,_HIT_class,_MoneyUsage,_TimeInCS,AMOT,ENJ,EXT,IDEN,INTRO,RAI
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3NXNZ5RS1AXPF7NO0UQIY4EOG3S972,A2ZBNH56YDRCK1,Approved,Wed Dec 14 20:34:34 PST 2016,Wed Dec 14 20:43:36 PST 2016,Fri Dec 16 20:43:36 PST 2016,Fri Dec 16 12:48:08 PST 2016,,,542,100% (1/1),100% (1/1),0% (0/0),1,1,6,2,6,5,6,7,7,7,7,7,7,5,5,7,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.687,3.392,4.713,14.921,4.841,3.168,8.64,6.744,0,2.296,11.777,15.222,2.68,5.936,5.982,4.202,2.407,4.184,3,;37.521,1970,PR,PR,PR,MD,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,MD,FR,Female,3,275,IF|VV|IA|CC|SV|CA,1,5,1,5.75,6.5,7,6,-0.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3NXNZ5RS1AXPF7NO0UQIY4EOGVA792,A115UFR6VA6OM1,Approved,Wed Dec 14 09:22:13 PST 2016,Wed Dec 14 09:28:22 PST 2016,Fri Dec 16 09:28:22 PST 2016,2016-12-16 17:28:39 UTC,,,369,100% (2/2),100% (1/1),0% (0/0),2,2,4,4,4,4,7,7,6,6,6,6,5,2,3,3,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.798,3.448,1.014,10.65,8.218,4.494,1.668,6.591,0,5.48,1.388,3.314,3.532,1.604,4.87,5.896,4.244,5.514,2,{},1955,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Female,2,400,VV|SV|CA,2,5,2,4,7,6,3.25,-3.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3O7L7BFSHEP3ZNV1RWA1H758L8TEI6,A2873IWWYUPLSP,Approved,Wed Dec 14 10:43:23 PST 2016,Wed Dec 14 10:51:56 PST 2016,Fri Dec 16 10:51:56 PST 2016,2016-12-16 18:52:39 UTC,,,513,100% (1/1),100% (1/1),0% (0/0),1,1,4,2,5,4,7,7,1,7,7,6,1,1,1,4,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.732,2.394,1.842,322.826,2.842,3.074,2.372,1.394,0,4.23,2.945,3.55,4.38,10.819,3.948,3.858,2.37,4.364,1,{},1985,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Male,4,250,VV|IA|SV,2,3,1,4.75,7,5.25,1.75,-1
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3OE22WJIGIOX5HG6U4UFURIXY6BUQD,A3AV8KOZW78IEW,Approved,Wed Dec 14 09:22:26 PST 2016,Wed Dec 14 09:27:11 PST 2016,Fri Dec 16 09:27:11 PST 2016,2016-12-16 17:27:39 UTC,,,285,100% (1/1),100% (1/1),0% (0/0),1,1,2,4,2,1,7,7,2,4,7,4,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;IDEN1;EXTR1;AMOT2;INTRO1;,7.55,2.064,4.874,21.988,3.352,4.784,1.856,2.176,0,3.881;5.15,3.393,4.058,3.713,2.352,3.905,3.199,3.859,4.868,1,{},1977,EF,PR,PR,MD,MD,EF,FR,FR,EF,FR,FR,FR,TD,TD,PR,MD,FR,Female,4,200,VV|SV,1,5,1,2.25,7,4.25,1,-6.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3OF2M9AATGOSGDCLNM9QFXL32R0ZK0,ANN3SQMLKLP4X,Approved,Wed Dec 14 22:06:58 PST 2016,Wed Dec 14 22:10:26 PST 2016,Fri Dec 16 22:10:26 PST 2016,Fri Dec 16 12:48:02 PST 2016,,,208,100% (1/1),100% (1/1),0% (0/0),1,1,7,1,7,4,7,7,6,6,5,6,1,1,4,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;INTRO4;ENJO1;AMOT1;AMOT1;INTRO2;INTRO2;QC2;IDEN1;IDEN1;EXTR1;AMOT2;AMOT2;INTRO1;INTRO1;,2.546;3.229,1.641;0.336,1.049,11.136,2.399,3.849,0.971,2.291,0,4.503;0.325,1.279,6.208,1.473;0.301,1.484;0.439,2.859,3.117;0.385,1.834,6.289,3,;7.972,1988,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,FR,PR,PD,TD,PR,MD,EF,Female,4,1600,VV|IA|SV|CA,2,5,1,6.25,7,5.75,1.75,2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3OLQQLKKNSPZUYF79EV1T8K8YV8EJO,AAURYRJDZQIDH,Approved,Wed Dec 14 20:34:29 PST 2016,Wed Dec 14 20:37:37 PST 2016,Fri Dec 16 20:37:37 PST 2016,Fri Dec 16 12:48:02 PST 2016,,,188,100% (24/24),100% (24/24),0% (0/0),2,1,5,1,5,5,5,7,5,6,6,2,1,1,2,1,1,7,TRUE,IDEN4;IDEN4;ENJO2R;QC1;IDEN2;ENJO3;EXTR2;ENJO4;INTRO3;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.264,2.008,1.576,12.435,2.328,2.128,1.176,1.624,0,3.184,1.448,2.16,2.112,0.8,2.44;1.304,2.544,4.016,3.776,1,{},1986,PR,PR,PR,EF,PD,EF,MD,TD,EF,PD,PD,PR,PD,PD,PR,MD,EF,Male,2,200,IF|VV|IA|CC|SV|CA,2,4,1.5,5.5,6,4.75,1.25,2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3ON104KXQKW38GIDR7239C2PNY0W40,A33QI63NVR8CUO,Approved,Wed Dec 14 16:00:43 PST 2016,Wed Dec 14 16:05:19 PST 2016,Fri Dec 16 16:05:19 PST 2016,Fri Dec 16 12:48:03 PST 2016,,,276,100% (1/1),100% (1/1),0% (0/0),1,1,4,1,4,4,7,7,7,1,7,4,7,1,4,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.371,3.732,1.74,7.515,5.912,4.854,5.026,1.989,0,3.848,4.289,2.866,5.029,2.674,5.336,4.953,2.266,3.396;3.335,3,;39.306,1985,PR,MD,TD,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PD,TD,EF,Female,1,150,SV,2,1,1,4.75,7,4.75,3.25,-3
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3OUYGIZWR7YWPJ3BWK165F4GDLKP0D,A3TUV36R7RR04T,Approved,Wed Dec 14 09:18:22 PST 2016,Wed Dec 14 09:27:46 PST 2016,Fri Dec 16 09:27:46 PST 2016,2016-12-16 17:28:39 UTC,,,564,100% (5/5),100% (5/5),0% (0/0),1,1,5,4,4,6,7,7,7,7,6,4,4,1,4,1,1,7,TRUE,IDEN4;IDEN4;ENJO2R;ENJO2R;IDEN2;QC1;ENJO3;ENJO2R;EXTR2;ENJO4;INTRO3;INTRO3;IDEN3;INTRO3;INTRO4;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.952,3.467,1.275,34.837;3.259;3.054,6.5,5.938,1.837,6.07,0,2.983,5.135,17.47,4.485,3.72,3.508;4.172;3.291,6.578;0.904,4.309,11.313,11,;2.873;4.035;52.84;12.867;1.663,1987,PR,PR,TD,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Female,4,2500,IF|VV|IA|CC|SV,1,5,1,4.75,7,6,2.5,-1
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3PH3VY7DJLXJBD62C0ST38FYOXPWZ6,A3GKA35MYL0XD9,Approved,Wed Dec 14 20:34:05 PST 2016,Wed Dec 14 20:39:00 PST 2016,Fri Dec 16 20:39:00 PST 2016,Fri Dec 16 12:48:04 PST 2016,,,295,100% (1/1),100% (1/1),0% (0/0),1,3,2,5,3,2,5,7,3,7,4,4,3,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;AMOT2;INTRO1;EXTR1;,3.264,3.178,41.958,14.467,6.825,28.999;2.688,134.989,1.959,0,11.04,3.913,3.991,2.321,5.479,1.939,15.202,2.587,5.223,3,;33.296,1995,EF,MD,TD,EF,MD,EF,MD,TD,TD,FR,FR,PR,TD,TD,PR,TD,FR,Male,5,60,IF|VV|SV,2,4,2,2.5,6,4.5,1.5,-4
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3PMBY0YE273VROIKRBYTEQ62H67C96,A32WTUN33SCKNZ,Approved,Wed Dec 14 09:41:26 PST 2016,Wed Dec 14 09:49:36 PST 2016,Fri Dec 16 09:49:36 PST 2016,2016-12-16 17:49:39 UTC,,,490,100% (1/1),100% (1/1),0% (0/0),1,1,7,1,7,6,5,7,1,6,2,1,1,1,2,1,1,7,TRUE,IDEN4;ENJO2R;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,6.237,2.941,3.694,37.945;6.304,2.834,2.764,1.813,4.735,0,4.339,9.232,4.354,2.374,1.855,3.811;1.581,2.985,3.896,9.092,5,;23.385;3.198,1966,EF,MD,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,PD,TD,PR,MD,EF,Female,3,50,VV|IA|SV,2,2,1,6.75,6,2.5,1.25,2.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3PWWM24LHSYIF178PQ392H25L9928V,ARYQNPT8XWX8C,Approved,Wed Dec 14 09:30:36 PST 2016,Wed Dec 14 09:37:19 PST 2016,Fri Dec 16 09:37:19 PST 2016,2016-12-16 17:37:39 UTC,,,403,100% (2/2),100% (2/2),0% (0/0),1,1,7,1,4,2,7,7,5,5,5,6,4,1,4,2,1,7,TRUE,IDEN4;IDEN2;QC1;ENJO3;EXTR2;ENJO4;ENJO4;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;ENJO2R;ENJO2R;INTRO3;,4.728,4.525,2.76,297.053;0.12,3.71,3.752;2.488,4.26,2.256,0,3.543,12.635,11.455,5.352,3.088,21.16,3.849,3.533,8.856,3,;6.682,1974,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Female,3,600,VV|CC|SV,2,3,1,5,7,5.25,2.75,-1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3PZDLQMM0TLKR4XL62JE43YOB0QC27,A25YG9M911WA3T,Approved,Wed Dec 14 09:20:53 PST 2016,Wed Dec 14 09:26:33 PST 2016,Fri Dec 16 09:26:33 PST 2016,2016-12-16 17:26:39 UTC,,,340,100% (2/2),100% (1/1),0% (0/0),4,4,4,6,4,1,7,7,1,6,4,5,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,7.112,4.245,3.423,67.759,2.46,4.083,1.769,3.822,0,5.511,6.328,3.553,2.947,10.825,3.463,3.04,1.403,2.176,1,{},1959,EF,MD,TD,EF,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,TD,EF,Male,1,3000,IF|VV|IA|SV|CA,1,5,4,2.75,7,4,1,-5.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3Q5C1WP23M1S3Y6A8OWSLEI9RDQ157,A14D2JR6Y9494U,Approved,Wed Dec 14 09:20:33 PST 2016,Wed Dec 14 09:28:00 PST 2016,Fri Dec 16 09:28:00 PST 2016,2016-12-16 17:28:39 UTC,,,447,100% (1/1),100% (1/1),0% (0/0),4,2,2,4,2,2,7,7,5,4,4,1,1,1,1,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;ENJO3;EXTR2;ENJO4;ENJO4;ENJO4;INTRO3;INTRO3;IDEN3;INTRO4;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;IDEN1;EXTR1;AMOT2;INTRO1;,4.667,2.286,0.61,13.736,3.035;1.978,2.987;0.771;1.531,2.238,1.19,0,4.473;0.511,2.315,2.605,2.626,2.757,2.262;0.79,3.692;4.488,2.308,5.694,3,;66,1996,EF,MD,TD,MD,MD,EF,FR,TD,TD,FR,FR,FR,TD,TD,PR,TD,FR,Male,1,350,IA|SV,2,3,3,2.5,7,3.5,1.25,-6.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3Q5ZZ9ZEVOFAEYQV79570O5H5JH58G,A3LSXZR843QSGC,Approved,Wed Dec 14 10:18:27 PST 2016,Wed Dec 14 10:25:34 PST 2016,Fri Dec 16 10:25:34 PST 2016,2016-12-16 18:25:39 UTC,,,427,100% (2/2),100% (2/2),0% (0/0),1,1,3,2,5,4,6,7,3,7,6,4,1,1,1,1,1,7,TRUE,ENJO2R;ENJO2R;ENJO2R;IDEN4;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,11.516,2.834,4.332,33.107;2.868;1.455,7.131,11.031,3.599,2.546,0,11.995,11.089,7.84,7.14,2.872,3.095,6.999,4.868,8.98,1,{},1983,EF,MD,TD,EF,MD,EF,MD,FR,EF,FR,FR,FR,TD,TD,PR,MD,EF,Female,1,65,SV|CA,2,3,1,4.5,6.5,5,1,0
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3QAPZX2QN4D0XC25UMQU92WN2FA02R,A1F3IJU2HXZ0PQ,Approved,Wed Dec 14 15:32:16 PST 2016,Wed Dec 14 15:37:39 PST 2016,Fri Dec 16 15:37:39 PST 2016,Fri Dec 16 12:48:05 PST 2016,,,323,100% (31/31),100% (31/31),0% (0/0),1,1,3,2,6,3,7,7,3,6,5,4,1,1,2,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.4,2.88,2.257;2.047,21.311,1.961,5.664,2.656,1.8,0,5.92,3.697,7.712,2.904,2.585,6.823,1.52,2.775,10.28,13,;5.718;9.282;12.686;7.432;6.343;4.26,1984,PR,MD,PR,MD,MD,EF,MD,TD,EF,PD,PD,PR,PD,PD,PR,MD,EF,Male,3,400,IF|VV|IA|CC|CA,1,5,1,4.5,7,4.5,1.25,-1.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3QAVNHZ3EM42ZBMVWU5SD479H5FALR,ARWF605I7RWM7,Approved,Wed Dec 14 20:32:43 PST 2016,Wed Dec 14 20:42:24 PST 2016,Fri Dec 16 20:42:24 PST 2016,Fri Dec 16 12:48:09 PST 2016,,,581,100% (1/1),100% (1/1),0% (0/0),1,1,5,2,5,5,7,7,6,7,7,7,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;IDEN1;EXTR1;IDEN1;AMOT2;INTRO1;INTRO3;,4.2,3.855,8.672,64.855,7.952,7.136,3.32,4.488,0,10.831;4.449;3.184,4.312,4.336,6.969,2.664,13.016;4.928,6.432,3.328,10.24,1,{},1979,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,PD,TD,PR,MD,EF,Female,2,800,IF|VV|IA|CC|SV|CA,2,4,1,5.25,7,6.75,1,2.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3QHK8ZVMIMI7ILRN285O8FRFZFGLBX,A1YY98SJG37KSU,Approved,Wed Dec 14 09:33:01 PST 2016,Wed Dec 14 09:42:40 PST 2016,Fri Dec 16 09:42:40 PST 2016,2016-12-16 17:43:39 UTC,,,579,100% (32/32),100% (32/32),0% (0/0),1,1,6,2,5,4,5,6,2,6,7,4,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.15,2.514,6.134,21.819,7.521,2.635,3.086,2.848,0,7.365,3.052,7.298,2.668,1.536,3.434,2.1,2.478,5.548,1,{},1957,PR,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,PD,PD,PR,MD,EF,Female,2,200,VV|SV|CA,2,3,1,5.25,5.5,4.75,1,3.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3QY7M81QH7M9W36F4RH7ODS4RP07KA,AKCH7EGJBNV43,Approved,Wed Dec 14 10:03:30 PST 2016,Wed Dec 14 10:13:15 PST 2016,Fri Dec 16 10:13:15 PST 2016,2016-12-16 18:13:39 UTC,,,585,100% (1/1),100% (1/1),0% (0/0),2,2,4,2,4,4,6,6,4,5,6,4,2,2,2,3,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,5.522,4.065,6.485,69.068,5.363,5.36,2.92,6.104,0,10.487,5.18,4.872,4.469,3.257,5.084,3.768,5.158,11.537,3,;46.191,1977,PR,PR,PR,MD,MD,EF,MD,TD,TD,PD,PD,PR,PD,TD,PR,TD,EF,Female,5,150,VV|IA|SV,1,2,2,4.5,6,4.75,2.25,-0.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3R2PKQ87NW81BBNE8UYKUFAHUAQIM5,AYYSG3O9FNU15,Approved,Wed Dec 14 09:21:52 PST 2016,Wed Dec 14 09:25:54 PST 2016,Fri Dec 16 09:25:54 PST 2016,2016-12-16 17:26:39 UTC,,,242,100% (1/1),100% (1/1),0% (0/0),1,1,4,4,4,2,7,7,7,7,4,7,1,1,2,2,1,1,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;INTRO3;IDEN3;ENJO1;INTRO4;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;ENJO4;,4.46,3.101,4.988,20.564,2.405,123.813,1.454,3.965,0,1.106,1.993,39.991,2.976,1.793,6.843,2.077,2.372,7.424,3,;32.207,1986,EF,PR,TD,EF,MD,EF,MD,TD,TD,PD,PD,PR,TD,TD,PR,TD,EF,Male,3,500,IF|VV|IA|CC|SV|CA,1,5,1,3.5,7,6.25,1.5,-2.25
