imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_PAYMENT,Answer.Q_TAKE,Answer.vreward
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,AGXZAVCNU7E4T,60 minutes,0.02,20,Y,7,2,5,3,44,0.1,2,0.02
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,A2B6WQG0A9CKXQ,60 minutes,0.02,20,Y,10,6,18,16,29,0.5,16,0.02
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,A1L0X2BYAGPFEA,60 minutes,0.02,20,Y,8,8,10,20,52,0.02,20,0.02
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,A1U0GNE5ELW5V7,60 minutes,0.02,20,Y,1,1,2,14,37,0.05,14,0.02
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,A2U31V169A20GY,60 minutes,0.02,20,Y,0,0,6,10,38,0.05,8,0.02
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A1JCFEDLZZKNZ3,60minutes,0.4,1,Y,10,6,2,2,38,0.3,2,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A2Z1O9OKSW8MNU,60minutes,0.4,1,Y,10,10,1,1,39,0.1,1,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A28S6TTII9JDNI,60minutes,0.4,1,Y,4,4,10,10,46,0.3,10,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A2HTN7HCNBQ8V4,60minutes,0.4,1,Y,6,10,12,8,49,0.5,10,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,AASW4EHSSOG40,60minutes,0.4,1,Y,6,3,1,1,46,0.5,1,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A1L0X2BYAGPFEA,60minutes,0.4,1,Y,0,0,14,18,14,0.4,20,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A1BCQU4CUONYIX,60minutes,0.4,1,Y,16,18,14,14,56,0.4,9,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,AQP74RCFA4CF8,60minutes,0.4,1,Y,7,6,3,12,72,0.5,10,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A2D563QZFLUW9H,60minutes,0.4,1,Y,18,12,0,0,70,0.75,0,0.4
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A28EL15HGXUJ5X,60minutes,0.4,1,N,14,15,2,4,72,1,7,0.4
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A28FW73RBVGYZ9,5 minutes,0.1,1,Y,5,2,18,15,26,0.1,18,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A26CL8E3XJWH1W,5 minutes,0.1,1,Y,1,0,3,17,9,0.1,18,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A19DOARRVT6ZNN,5 minutes,0.1,1,Y,6,2,18,15,34,0.2,18,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A35VBQUAIJUPYP,5 minutes,0.1,1,Y,0,10,0,10,27,0.1,0,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A3FB4IOP8KXFJE,5 minutes,0.1,1,Y,2,2,10,2,18,0.1,16,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A28S6TTII9JDNI,5 minutes,0.1,1,Y,0,0,18,10,13,0.05,19,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A2RG7VZAKGDEXI,5 minutes,0.1,1,Y,0,0,14,17,45,0.15,17,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,A15GKHNAWVZ9HD,5 minutes,0.1,1,Y,0,0,12,20,113,0.4,20,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,AROEBUDI2L9G9,5 minutes,0.1,1,Y,0,1,15,16,7,0.1,20,0.1
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,AJ74BNWTCX0MJ,5 minutes,0.1,1,Y,0,0,19,15,13,0.2,20,0.1
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2DQY1G4BUM0M,5 minutes,0.11,1,Y,2,2,12,8,25,0.2,16,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2CK0OXMPOR9LE,5 minutes,0.11,1,Y,2,6,13,11,38,0.15,4,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2S4BU23GT93ZD,5 minutes,0.11,1,Y,6,3,16,12,40,0.03,16,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A1FL20WGFRJS1T,5 minutes,0.11,1,Y,4,-1,14,14,25,0.11,14,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,AQJFDUI58Y0FV,5 minutes,0.11,1,Y,0,0,18,10,39,0.3,12,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A1J9IYN46FX00O,5 minutes,0.11,1,Y,0,0,20,14,13,0.1,18,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2XLEJ7UPW51RD,5 minutes,0.11,1,Y,1,0,10,20,16,0.05,20,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A28S6TTII9JDNI,5 minutes,0.11,1,Y,2,2,16,10,37,0.15,16,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A1X94LTZZQMHTP,5 minutes,0.11,1,Y,9,3,7,3,60,12,4,0.11
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A3298CNSQI60HU,5 minutes,0.11,1,Y,10,2,5,9,42,0.3,14,0.11
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A3FB4IOP8KXFJE,60 minutes,0.2,6,Y,2,2,12,10,38,0.25,6,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A2QPB42Q1XO8GZ,60 minutes,0.2,6,Y,-1,-1,-1,-1,-1,50 cents,-1,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A340UGIDGIF4W6,60 minutes,0.2,6,Y,12,8,17,19,41,0.25,19,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A610SH5RY1NG1,60 minutes,0.2,6,Y,15,6,10,6,73,0.65,3,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,AGPGCMNDSKZGT,60 minutes,0.2,6,Y,4,9,10,12,72,0.3,8,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A19DOARRVT6ZNN,60 minutes,0.2,6,Y,11,6,15,18,75,5,20,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A3PYEW6693PCHT,60 minutes,0.2,6,Y,0,0,6,12,26,0.07,10,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A2XLEJ7UPW51RD,60 minutes,0.2,6,Y,10,10,0,12,38,0.03,7,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,AQJFDUI58Y0FV,60 minutes,0.2,6,Y,1,4,11,18,78,0.4,19,0.2
3IR329NZ7YGB0BGT612CO4BTUIW2K0,AOQDUK8U5IGIV,60 minutes,0.2,6,Y,4,4,1,14,40,0.25,17,0.2
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A2WCV7ULUPKVNQ,60 minutes,0.06,2503,Y,2,1,0,0,41,0.2,0,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AGQPTDG6ZF3T3,60 minutes,0.06,2503,Y,16,16,7,12,73,0.1,6,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AQP74RCFA4CF8,60 minutes,0.06,2503,Y,12,12,5,12,63,0.75,10,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1L8ZQ4A13OGWX,60 minutes,0.06,2503,Y,12,9,0,1,45,0.1,0,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1JCFEDLZZKNZ3,60 minutes,0.06,2503,Y,16,13,1,2,54,0.3,1,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A3RIFUEQ95MR16,60 minutes,0.06,2503,Y,6,10,1,1,57,0.35,2,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AWMQYV1RQM94M,60 minutes,0.06,2503,Y,9,9,8,12,39,0.1,5,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A20USVYLTA4PYQ,60 minutes,0.06,2503,Y,-1,-1,-1,-1,-1,0.06,-1,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1L0X2BYAGPFEA,60 minutes,0.06,2503,Y,10,0,0,20,3,0.05,0,0.06
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A28S6TTII9JDNI,60 minutes,0.06,2503,Y,4,2,10,10,38,0.5,10,0.06
30E2X49V611K26Z0IIHLB47CQY53NF,AOQDUK8U5IGIV,60minutes,0.01,1,Y,4,2,20,10,27,0.02,19,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,AQP74RCFA4CF8,60minutes,0.01,1,Y,1,1,2,1,7,0.05,2,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A2DQY1G4BUM0M,60minutes,0.01,1,Y,2,2,4,5,26,0.08,10,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A2CK0OXMPOR9LE,60minutes,0.01,1,Y,2,3,3,5,41,0.2,1,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,AGQPTDG6ZF3T3,60minutes,0.01,1,Y,12,12,14,18,38,0.05,15,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A3298CNSQI60HU,60minutes,0.01,1,Y,4,1,10,15,22,0.1,18,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A5TI9UQEPLNWI,60minutes,0.01,1,Y,5,4,3,5,26,0.05,4,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A13V6ZYVF3A7EW,60minutes,0.01,1,Y,15,14,0,0,113,0.13,1,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A1U9S8YI7CKIR4,60minutes,0.01,1,Y,1,1,18,18,122,0.05,17,0.01
30E2X49V611K26Z0IIHLB47CQY53NF,A1P08V29SHY950,60minutes,0.01,1,Y,12,8,1,4,46,0.1,2,0.01
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A1J9IYN46FX00O,2 hours,2.8,1,N,20,20,0,0,113,5,0,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A19OH5PQ7ZZ6UV,2 hours,2.8,1,Y,14,15,4,2,72,3.5,4,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A1FP3SH704X01V,2 hours,2.8,1,Y,12,12,1,2,114,3,0,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A3L60SOWLYEDN2,2 hours,2.8,1,Y,16,16,0,10,85,2,12,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A3PYEW6693PCHT,2 hours,2.8,1,Y,18,18,0,14,101,0.9,1,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A2CK0OXMPOR9LE,2 hours,2.8,1,N,6,6,1,1,131,10,4,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A2B6WQG0A9CKXQ,2 hours,2.8,1,Y,16,12,2,12,102,3,10,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,AGXZAVCNU7E4T,2 hours,2.8,1,Y,15,16,7,2,92,4,3,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,A2C2G6WIE6VO2C,2 hours,2.8,1,N,4,12,0,6,53,3,2,2.8
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,AXV4XY9UNODNP,2 hours,2.8,1,N,20,20,0,1,110,6,0,2.8
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,AQP74RCFA4CF8,10 minutes,0.2,29,Y,2,0,13,15,27,0.25,19,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A2WEJYAMB1YSG,10 minutes,0.2,29,Y,1,1,2,4,46,0.05,6,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A610SH5RY1NG1,10 minutes,0.2,29,Y,3,2,7,17,40,0.25,18,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A1FL20WGFRJS1T,10 minutes,0.2,29,Y,6,6,6,14,26,0.2,16,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A2HR7ZIX42FEPG,10 minutes,0.2,29,Y,0,0,5,10,15,0.2,13,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A3L60SOWLYEDN2,10 minutes,0.2,29,Y,7,3,10,19,31,0.2,18,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A1U0GNE5ELW5V7,10 minutes,0.2,29,Y,2,2,16,15,27,0.2,20,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A3D46S3V9SYXTT,10 minutes,0.2,29,Y,6,6,10,10,39,0.15,6,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A2N962G55T9MOB,10 minutes,0.2,29,Y,0,0,1,10,2,0.1,12,0.2
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,A1Y50NM443ITPK,10 minutes,0.2,29,Y,5,0,0,12,38,0.1,14,0.2
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,AWMQYV1RQM94M,10 daysays,0.3,2,Y,15,15,1,16,41,1,1,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A1F3IJU2HXZ0PQ,10 daysays,0.3,2,N,20,20,0,0,100,2,0,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A1EQ2HDHF2WWSY,10 daysays,0.3,2,N,15,18,0,1,102,1.5,0,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A2D563QZFLUW9H,10 daysays,0.3,2,N,18,12,0,0,113,6,0,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A15GKHNAWVZ9HD,10 daysays,0.3,2,Y,16,16,2,2,105,2,10,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,AXL8STMTF8Z21,10 daysays,0.3,2,N,19,19,1,1,114,3,1,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A3L60SOWLYEDN2,10 daysays,0.3,2,N,20,20,0,2,143,0.7,0,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,ASL1MFFPUB2ZW,10 daysays,0.3,2,Y,2,2,6,10,58,0.2,1,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A28FW73RBVGYZ9,10 daysays,0.3,2,Y,6,10,4,6,72,0.75,8,0.3
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A1C49G618HJ7DP,10 daysays,0.3,2,N,-1,-1,-1,-1,-1,3,-1,0.3
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A1KIBD7YIBPRED,60 minutes,0,1,Y,0,0,12,6,13,0.01,20,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A2GFB2S1C9P9RM,60 minutes,0,1,Y,0,0,20,15,112,0.05,20,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A1C7FH4P7EKUBE,60 minutes,0,1,Y,1,0,11,10,15,0.1,18,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A15GKHNAWVZ9HD,60 minutes,0,1,Y,0,0,10,14,39,0.3,20,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,AJAPJJTISC36L,60 minutes,0,1,Y,2,2,15,16,25,0.1,2,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A13V6ZYVF3A7EW,60 minutes,0,1,Y,0,0,0,0,71,0.05,0,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A1T4MC1F4TKX9Z,60 minutes,0,1,Y,0,0,20,20,4,0,20,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A1F3IJU2HXZ0PQ,60 minutes,0,1,Y,0,0,20,0,2,0.01,20,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A4PGF2WE94TJA,60 minutes,0,1,Y,0,0,0,0,1,0,0,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,AQRI1E9W5268O,60 minutes,0,1,Y,0,0,14,2,13,0.1,0,0
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A2D563QZFLUW9H,60minutes,0.05,1,Y,6,4,14,12,60,0.3,13,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A3RIFUEQ95MR16,60minutes,0.05,1,Y,4,6,0,2,56,0.1,1,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A28FW73RBVGYZ9,60minutes,0.05,1,Y,6,14,1,1,74,0.1,2,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A39J5RLVDTM6SM,60minutes,0.05,1,Y,15,17,4,2,40,0.05,2,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A21Y02Z83OCZ4R,60minutes,0.05,1,Y,14,8,0,0,62,1,0,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A3CR9XJAL7U5JW,60minutes,0.05,1,Y,11,8,2,3,80,20,5,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A1EQ2HDHF2WWSY,60minutes,0.05,1,Y,5,6,0,0,103,0.6,1,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A19DOARRVT6ZNN,60minutes,0.05,1,Y,4,10,2,3,89,1.5,2,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A1T4MC1F4TKX9Z,60minutes,0.05,1,Y,10,10,0,0,114,0.2,0,0.05
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A1L8ZQ4A13OGWX,60minutes,0.05,1,Y,1,1,19,12,36,0.08,19,0.05
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1VL7507UONPX0,60 minutes,0.01,5280,N,2,2,3,20,15,0.02,20,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A610SH5RY1NG1,60 minutes,0.01,5280,Y,2,1,4,15,58,0.07,8,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1SRI5PDX6WB9B,60 minutes,0.01,5280,Y,13,13,1,0,40,0.02,1,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AJAPJJTISC36L,60 minutes,0.01,5280,Y,10,10,4,4,39,0.15,4,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A2C2G6WIE6VO2C,60 minutes,0.01,5280,Y,0,0,0,10,8,0.01,16,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1I8Z7HLS1ZU5Q,60 minutes,0.01,5280,Y,6,3,11,17,29,0.03,10,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AJ74BNWTCX0MJ,60 minutes,0.01,5280,Y,0,0,14,17,3,0.1,20,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AGXZAVCNU7E4T,60 minutes,0.01,5280,Y,3,0,6,18,37,0.08,16,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A3RIFUEQ95MR16,60 minutes,0.01,5280,Y,-1,1,3,10,26,0.05,10,0.01
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A3PYEW6693PCHT,60 minutes,0.01,5280,Y,0,0,14,20,27,0.05,20,0.01
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A2CK0OXMPOR9LE,5minutes,0.05,3082,Y,4,2,14,7,37,0.15,8,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A3298CNSQI60HU,5minutes,0.05,3082,Y,2,2,7,10,17,0.1,19,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A19DOARRVT6ZNN,5minutes,0.05,3082,Y,7,5,15,12,37,0.15,19,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A1FL20WGFRJS1T,5minutes,0.05,3082,Y,1,1,10,16,14,0.05,16,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A2XLEJ7UPW51RD,5minutes,0.05,3082,Y,0,3,9,20,10,0.05,19,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,AU3327LWY4SU1,5minutes,0.05,3082,Y,-1,-1,-1,-1,-1,0.1,-1,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,AQJFDUI58Y0FV,5minutes,0.05,3082,Y,0,0,17,8,39,0.1,19,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A2S4BU23GT93ZD,5minutes,0.05,3082,Y,2,3,19,16,39,0.05,18,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A2HW364F4TCKL3,5minutes,0.05,3082,Y,3,2,15,19,28,0.5,18,0.05
3R39EOJX7BI6S1MO8YC8O4DE709FF7,A21Y02Z83OCZ4R,5minutes,0.05,3082,Y,4,2,14,6,14,0.08,17,0.05
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A1EQ2HDHF2WWSY,45 minutes,0.01,355,Y,4,6,2,2,50,0.35,1,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A20USVYLTA4PYQ,45 minutes,0.01,355,Y,-1,-1,-1,-1,-1,0.01,-1,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,AIZ4C8S4DW2WG,45 minutes,0.01,355,Y,1,2,5,1,20,0.02,6,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,AEVU71Z2FDTUX,45 minutes,0.01,355,Y,0,0,12,2,27,0.15,12,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2WEJYAMB1YSG,45 minutes,0.01,355,Y,1,1,8,1,38,0.05,7,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2HTN7HCNBQ8V4,45 minutes,0.01,355,Y,7,8,10,4,38,0.15,7,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2OVMADBMBNWFK,45 minutes,0.01,355,Y,0,0,20,15,15,0.03,20,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2AW5504I3KKSG,45 minutes,0.01,355,Y,0,0,20,6,26,0.02,20,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2XLEJ7UPW51RD,45 minutes,0.01,355,Y,0,0,20,20,8,0.01,20,0.01
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,AGPGCMNDSKZGT,45 minutes,0.01,355,Y,3,1,19,19,17,0.03,20,0.01
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A15GKHNAWVZ9HD,20 minutes,0.05,1,Y,2,20,20,20,86,0.5,20,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A2CK0OXMPOR9LE,20 minutes,0.05,1,Y,1,6,6,8,16,0.15,16,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A39J5RLVDTM6SM,20 minutes,0.05,1,Y,1,1,5,14,14,0.01,20,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A8GWYS9O8FUEK,20 minutes,0.05,1,Y,-1,-1,-1,-1,-1,0.25,-1,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A1JKSAQ8UNCE7B,20 minutes,0.05,1,Y,-1,-1,-1,-1,-1,0.05,-1,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A2HR7ZIX42FEPG,20 minutes,0.05,1,Y,0,0,10,14,2,0.05,20,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A1KH1O9AZ7S642,20 minutes,0.05,1,Y,0,0,20,20,15,0.15,20,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,AU3327LWY4SU1,20 minutes,0.05,1,Y,-1,-1,-1,-1,-1,0.15,-1,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A1YY98SJG37KSU,20 minutes,0.05,1,Y,0,0,10,20,10,0.05,20,0.05
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,A3OHGWG7ULA1MF,20 minutes,0.05,1,Y,0,0,20,20,3,0.01,20,0.05
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A8GWYS9O8FUEK,3 minutes,0.02,110,Y,-1,-1,-1,-1,-1,0.25,-1,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A1WKENA5660Y84,3 minutes,0.02,110,Y,6,6,10,11,28,0.4,12,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,AGXZAVCNU7E4T,3 minutes,0.02,110,Y,2,1,10,6,26,0.05,12,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A1GOLJMO4GID3I,3 minutes,0.02,110,Y,1,1,0,0,26,0.02,0,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A1KH1O9AZ7S642,3 minutes,0.02,110,Y,10,16,6,0,71,0.5,2,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,ALOYY3E72AQ1K,3 minutes,0.02,110,Y,3,3,10,10,17,0.06,7,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A3GU00DMBON7YO,3 minutes,0.02,110,Y,0,0,20,10,14,0.05,20,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A340UGIDGIF4W6,3 minutes,0.02,110,Y,13,12,14,8,42,0.25,10,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,AJAPJJTISC36L,3 minutes,0.02,110,Y,16,16,1,1,59,0.25,1,0.02
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A88QVXE9H03O8,3 minutes,0.02,110,Y,7,7,2,3,46,1,2,0.02
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A3PYEW6693PCHT,60minutes,0.05,21,Y,0,0,6,4,27,0.07,6,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A13V6ZYVF3A7EW,60minutes,0.05,21,Y,9,10,0,0,146,0.35,0,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A2XLEJ7UPW51RD,60minutes,0.05,21,Y,0,0,20,16,14,0.05,20,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A8GWYS9O8FUEK,60minutes,0.05,21,Y,-1,-1,-1,-1,-1,0.25,-1,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A1WKENA5660Y84,60minutes,0.05,21,Y,14,0,1,1,102,1,1,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,AXL8STMTF8Z21,60minutes,0.05,21,Y,10,4,14,14,39,0.25,15,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A1U0GNE5ELW5V7,60minutes,0.05,21,Y,4,10,4,3,39,0.15,2,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A2WEJYAMB1YSG,60minutes,0.05,21,Y,1,2,10,2,41,0.08,10,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A1S26U10C10581,60minutes,0.05,21,Y,8,10,1,0,68,0.4,1,0.05
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,A3F7FH2NDBBN1M,60minutes,0.05,21,Y,12,5,12,4,30,0.3,2,0.05
39VNNFFKK59EW3XI1HP5P046ZAXXVP,AGPGCMNDSKZGT,15 minutes,0.05,831,Y,4,7,8,6,71,0.05,11,0.05
