imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A2C2G6WIE6VO2C,44,2,3,4,1,0,78.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,AXL8STMTF8Z21,103,7,4,18,16,10,78.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A28S6TTII9JDNI,53,4,4,10,18,10,78.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A2WCV7ULUPKVNQ,72,1,6,1,0,1,78.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A2IG075A0I3O73,99,5,13,5,17,2,78.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,A3FB4IOP8KXFJE,72,16,10,3,2,1,78.17
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,AWJ5TLP0KOYFX,114,8,12,6,0,0,78.17
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A19LVWX8ZLO6CS,39,0,0,0,7,4,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A2DQY1G4BUM0M,39,4,4,0,0,0,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,AYM12AQJVZ66N,38,6,10,6,6,4,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,AGQPTDG6ZF3T3,73,14,14,14,10,10,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A1XJ9VFOJ4LP2X,17,0,0,3,10,10,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A3ET9X8TXMGXDI,32,9,7,0,0,0,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A1L0X2BYAGPFEA,56,12,12,20,20,10,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A36TE52PSYAAD6,78,10,14,2,10,4,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,A2CDM78GVCICO5,24,0,1,0,3,2,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,AQJFDUI58Y0FV,55,2,11,2,1,9,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,AMDX0UNZS4A1G,24,2,2,5,4,5,48.33
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,AT9SK56IXQJP,105,16,17,3,3,18,48.33
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A3OLRWACCCCUTU,61,11,9,8,4,3,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A19LVWX8ZLO6CS,27,2,2,3,0,1,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A1M3VJEHKWDP8I,23,1,0,10,18,0,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A1XJ9VFOJ4LP2X,26,0,0,15,16,16,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A2WEJYAMB1YSG,52,1,4,3,5,4,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A4PGF2WE94TJA,60,16,16,4,2,2,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A3SNCAAITY722U,85,4,4,8,19,8,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A1VL7507UONPX0,44,4,4,17,4,2,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A2HTN7HCNBQ8V4,51,11,13,11,9,8,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A1F3IJU2HXZ0PQ,39,8,6,16,16,0,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A2DS7GIC3JM5YF,99,15,12,17,8,2,54.83
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,A1I8Z7HLS1ZU5Q,91,12,14,4,3,4,54.83
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1L8ZQ4A13OGWX,56,8,9,0,0,1,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1EQ2HDHF2WWSY,57,12,8,2,3,5,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A2U31V169A20GY,27,0,0,5,10,10,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,AB7QN439WP6RY,44,13,15,3,2,1,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A2HR7ZIX42FEPG,102,16,17,0,0,0,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,AQRI1E9W5268O,56,12,4,4,6,5,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A19LVWX8ZLO6CS,38,3,4,0,0,0,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A35BY30TC8WCL4,20,3,1,0,2,3,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1FP3SH704X01V,102,13,11,9,6,6,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A360G7Q6RO5XRL,38,10,12,2,2,2,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1GF29TP5AVQ49,59,4,6,2,0,3,54.58
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A7K2X189HU4CP,56,15,16,10,16,0,54.58
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A28FW73RBVGYZ9,91,5,16,5,2,2,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A2ZATH9519RF58,53,14,9,6,2,2,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A1XJ9VFOJ4LP2X,17,0,0,0,10,10,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A19LVWX8ZLO6CS,42,1,2,0,0,0,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,AOQDUK8U5IGIV,34,6,7,4,14,18,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A1L11JDXS2HK51,71,20,16,0,2,4,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A3HMBHM8HJLKRD,30,1,3,1,3,2,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A1M3VJEHKWDP8I,37,2,3,0,0,0,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A1X0H6VAK3AQE9,74,1,3,1,0,3,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A18RH223NQXT25,85,8,6,14,16,14,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A1VL7507UONPX0,76,15,16,2,1,1,58.00
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,A19DOARRVT6ZNN,86,2,14,1,3,3,58.00
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A28S6TTII9JDNI,72,14,10,4,1,1,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A2RG7VZAKGDEXI,88,18,15,17,10,8,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A1EQ2HDHF2WWSY,79,13,8,15,11,9,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A2LV5432PV1S39,150,20,20,11,1,2,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A19LVWX8ZLO6CS,57,12,12,0,0,0,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A28S6TTII9JDNI,85,18,14,10,4,4,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,AWJ5TLP0KOYFX,71,10,14,6,0,0,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,AOQDUK8U5IGIV,120,20,19,1,1,0,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,AQP74RCFA4CF8,111,18,17,1,1,3,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,AJ74BNWTCX0MJ,85,16,15,17,7,7,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,A2DS7GIC3JM5YF,99,18,14,11,14,4,91.33
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,AXV4XY9UNODNP,79,13,11,11,14,8,91.33
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A28S6TTII9JDNI,38,10,4,10,10,10,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A1Y50NM443ITPK,72,8,0,13,12,9,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A19LVWX8ZLO6CS,38,2,3,4,12,10,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A1JCFEDLZZKNZ3,54,4,6,4,2,2,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,AGQPTDG6ZF3T3,71,12,12,14,8,8,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A5TI9UQEPLNWI,30,10,8,16,17,16,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A2YJQUHFIXNOY0,92,14,12,16,18,17,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A1M3VJEHKWDP8I,37,0,0,12,20,0,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A1X0H6VAK3AQE9,57,3,4,2,4,3,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A27KA3I4NKFDDO,101,12,10,1,1,3,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A1F3IJU2HXZ0PQ,27,3,4,14,6,4,54.50
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,A36H3PO6JZD414,37,8,12,7,5,12,54.50
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A1Y50NM443ITPK,112,19,3,0,2,0,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,AF7ZFZR505E84,44,2,4,15,16,15,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A255Z4U24Y2SP8,37,2,2,3,4,6,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A88QVXE9H03O8,49,6,5,7,10,9,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A28S6TTII9JDNI,71,2,10,10,10,10,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A2ZATH9519RF58,37,8,3,12,12,9,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A1EIBL2B06W1D7,36,6,6,6,14,16,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,AQUNG20W5Z9HN,24,0,0,9,2,0,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A7K2X189HU4CP,50,10,12,14,10,14,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A4PGF2WE94TJA,26,4,4,18,20,20,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,AYXIDCIGUA037,65,4,4,12,4,4,49.00
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A2VRDE2FHCBMF8,37,5,5,4,3,2,49.00
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A2Z1O9OKSW8MNU,37,2,1,3,8,2,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A1P08V29SHY950,40,11,9,5,2,2,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A1CYNV91NQD4VK,33,3,0,1,6,6,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,AQP74RCFA4CF8,50,9,9,13,8,1,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A1X0H6VAK3AQE9,45,2,2,4,1,2,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A2XLEJ7UPW51RD,14,0,0,20,18,10,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A36TE52PSYAAD6,15,1,1,1,18,6,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A1F3IJU2HXZ0PQ,11,0,0,0,20,0,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A19LVWX8ZLO6CS,33,0,0,2,4,4,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A5TI9UQEPLNWI,37,4,4,1,1,1,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A19DOARRVT6ZNN,80,16,13,2,7,5,40.42
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,AQJFDUI58Y0FV,90,17,14,9,6,13,40.42
3G2I6FODBC43UCDM72LBPP8Z9I0L60,ASL1MFFPUB2ZW,85,2,6,4,4,4,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A1J9IYN46FX00O,72,5,8,2,0,10,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A1XJ9VFOJ4LP2X,13,0,0,0,5,5,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A27KW9LFDAUHHM,74,11,9,10,14,12,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A1X0H6VAK3AQE9,37,2,3,2,5,6,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,AYM12AQJVZ66N,72,4,4,14,14,12,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A19LVWX8ZLO6CS,24,0,0,0,18,8,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,AQP74RCFA4CF8,87,6,19,0,0,0,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A5TI9UQEPLNWI,37,2,1,1,4,4,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A26CL8E3XJWH1W,56,8,11,5,5,1,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A2VRDE2FHCBMF8,57,10,6,5,0,13,56.08
3G2I6FODBC43UCDM72LBPP8Z9I0L60,AT9SK56IXQJP,59,5,16,10,6,13,56.08
3WNTBWVI6HTKT402X941XY1LBXF1DP,A28FW73RBVGYZ9,39,7,13,5,6,4,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,AXL8STMTF8Z21,38,9,7,16,16,8,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,AWJ5TLP0KOYFX,71,11,11,6,0,0,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A35BY30TC8WCL4,52,3,2,7,10,14,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A19OH5PQ7ZZ6UV,70,12,8,3,3,1,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A1M3VJEHKWDP8I,51,0,2,6,10,0,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A2XLEJ7UPW51RD,34,3,10,14,12,0,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A340UGIDGIF4W6,34,12,12,10,11,13,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,AT9SK56IXQJP,111,20,20,0,0,0,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A1F3IJU2HXZ0PQ,25,2,2,0,3,0,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,AGXZAVCNU7E4T,38,3,8,2,1,1,50.33
3WNTBWVI6HTKT402X941XY1LBXF1DP,A1KIBD7YIBPRED,41,10,10,8,10,1,50.33
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,AQRI1E9W5268O,55,8,8,1,1,1,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A3RIFUEQ95MR16,115,10,10,0,2,1,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,AJAPJJTISC36L,112,18,18,2,3,4,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A2YJQUHFIXNOY0,121,18,15,7,2,2,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A19DOARRVT6ZNN,111,10,19,15,4,4,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A394GXC30A1YP6,86,11,14,8,5,6,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A2XLEJ7UPW51RD,86,14,10,0,0,0,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A2CDM78GVCICO5,150,20,20,0,0,0,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,ASN25PIODXIPJ,101,14,8,6,0,2,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,A7K2X189HU4CP,101,13,18,14,12,4,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,AT9SK56IXQJP,110,17,19,3,10,2,104.17
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,AW4AHMQ7EN4QI,102,15,14,10,8,6,104.17
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A340UGIDGIF4W6,27,5,7,14,19,13,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,AJAPJJTISC36L,33,4,4,17,17,17,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A19LVWX8ZLO6CS,52,7,7,0,0,0,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A28FW73RBVGYZ9,59,12,8,7,15,6,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,AWJ5TLP0KOYFX,72,2,10,2,0,0,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A1VL7507UONPX0,37,7,7,15,5,2,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A1F3IJU2HXZ0PQ,56,12,10,0,0,0,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A1X0H6VAK3AQE9,37,2,2,4,10,2,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A1L11JDXS2HK51,86,7,10,0,2,2,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,ASN25PIODXIPJ,103,18,18,8,0,14,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,A3GM1Y0H93CZT1,55,7,10,14,12,14,57.33
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,AQJFDUI58Y0FV,71,0,17,10,0,4,57.33
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A1I8Z7HLS1ZU5Q,47,2,2,12,11,17,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A19LVWX8ZLO6CS,34,0,0,4,0,11,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A1L11JDXS2HK51,59,8,0,16,20,19,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A39J5RLVDTM6SM,58,9,9,11,15,15,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,AQJFDUI58Y0FV,102,5,12,16,16,17,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,AYFOAD75CRBKE,37,6,1,0,2,5,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A2CDM78GVCICO5,12,0,0,0,0,18,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A28S6TTII9JDNI,38,2,2,2,0,6,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A1YY98SJG37KSU,33,0,0,2,2,2,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A2LV5432PV1S39,44,6,4,16,20,20,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,AT9SK56IXQJP,38,3,2,4,2,4,44.08
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,A26913CR59ATI9,27,2,2,10,10,6,44.08
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A1P08V29SHY950,39,12,4,8,12,3,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,AQUNG20W5Z9HN,18,0,0,14,18,0,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,AU5Y7J1PF0UIT,41,5,3,5,4,4,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A18RH223NQXT25,73,8,8,10,19,12,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A36TE52PSYAAD6,27,1,1,11,18,8,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,AROEBUDI2L9G9,66,11,11,12,11,10,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A1C7FH4P7EKUBE,26,4,4,6,8,0,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,AF7ZFZR505E84,21,1,1,15,20,20,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A2C2G6WIE6VO2C,31,0,0,4,16,1,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,AJDWFBDGUPY14,26,1,1,4,10,6,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A2IA303OT5BBX0,86,8,2,17,18,15,41.25
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,AXL8STMTF8Z21,41,9,8,6,5,6,41.25
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A340UGIDGIF4W6,38,6,10,16,18,16,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A3OLRWACCCCUTU,57,7,6,7,5,5,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A2Z1O9OKSW8MNU,32,5,4,8,7,4,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A1M3VJEHKWDP8I,15,0,0,17,20,12,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A4PGF2WE94TJA,56,18,18,2,1,0,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A19LVWX8ZLO6CS,34,0,2,0,0,0,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A5TI9UQEPLNWI,59,9,10,12,4,13,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A35VBQUAIJUPYP,14,0,0,18,20,20,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A35BY30TC8WCL4,17,0,2,0,5,7,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A2VRDE2FHCBMF8,64,9,7,1,2,2,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A1F3IJU2HXZ0PQ,74,16,16,3,0,0,40.50
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A26913CR59ATI9,26,10,4,10,10,7,40.50
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A2D563QZFLUW9H,39,4,0,14,20,6,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A3CFERUFHEQ3I3,15,0,0,16,20,4,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A20Z8Q65CFTBV7,37,1,1,14,19,1,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A1I8Z7HLS1ZU5Q,24,1,2,6,15,14,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A2SBN9B6Q3DN2X,28,0,0,0,19,18,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A3EBUBRYCKB6AF,16,0,0,14,10,1,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A36TE52PSYAAD6,78,2,8,2,12,6,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A1YY98SJG37KSU,26,0,0,6,16,6,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A2CDM78GVCICO5,9,0,0,0,13,1,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A1M3VJEHKWDP8I,3,0,0,14,20,2,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A2WCV7ULUPKVNQ,38,1,0,0,0,0,26.33
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A35BY30TC8WCL4,3,0,0,0,15,12,26.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A1I8Z7HLS1ZU5Q,50,6,11,11,11,2,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A19LVWX8ZLO6CS,41,4,4,2,20,13,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,AFIFVNL3CREJN,40,4,7,11,14,10,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A35BY30TC8WCL4,29,3,3,2,8,9,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A1VL7507UONPX0,42,5,5,16,18,4,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A2CDM78GVCICO5,22,0,1,0,1,2,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A19OH5PQ7ZZ6UV,71,2,3,11,20,4,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A26CL8E3XJWH1W,37,13,13,9,1,0,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,AOQDUK8U5IGIV,41,7,8,4,12,5,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A2VRDE2FHCBMF8,76,6,10,6,16,11,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A3298CNSQI60HU,92,19,17,9,8,11,48.33
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A1T4MC1F4TKX9Z,39,10,10,0,0,0,48.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A340UGIDGIF4W6,41,12,8,19,19,17,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A36TE52PSYAAD6,24,0,1,6,12,16,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A19DOARRVT6ZNN,75,11,6,18,20,15,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A19LVWX8ZLO6CS,71,4,10,0,0,0,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A2XLEJ7UPW51RD,38,10,10,12,7,0,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,AOQDUK8U5IGIV,40,4,4,14,17,1,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A1VW8Y7XCV3DRW,38,8,8,8,6,10,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A3FB4IOP8KXFJE,38,2,2,10,6,12,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A3E3OELJKHW58C,27,1,1,0,0,11,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,AGPGCMNDSKZGT,72,4,9,12,8,10,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A3PYEW6693PCHT,26,0,0,12,10,6,47.33
3IR329NZ7YGB0BGT612CO4BTUIW2K0,AQJFDUI58Y0FV,78,1,4,18,19,11,47.33
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,AGP3BS5J1HRJQ,72,14,13,12,15,10,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,AGPGCMNDSKZGT,22,1,3,17,16,12,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A1J9IYN46FX00O,86,4,10,0,0,2,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A19LVWX8ZLO6CS,26,1,3,4,10,1,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A3RIFUEQ95MR16,55,6,8,6,2,4,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A1A9SPY4MTKX6Z,55,11,12,0,0,0,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A1M3VJEHKWDP8I,35,0,0,10,20,2,53.83
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A1VL7507UONPX0,48,3,7,14,8,4,53.83
